J1749-2629      267.297000    -26.486111   1.335388  1.72e-15    46.400      0.70      409.00       *       *  
J1749-3002      267.306221    -30.043034   0.609874  7.87e-15    45.000      3.70      509.40   -1.00    0.98  
J1749-4931      267.349042    -49.533056   0.445822  5.90e-16    13.000      0.15       55.29       *       *  
J1750-2043      267.576667    -20.718889   5.639047  7.95e-15   360.000      0.24      239.00       *       *  
J1750-2438      267.749113    -24.649444   0.712794  1.08e-14     9.600      0.50      476.00       *       *  
J1750-2444      267.595667    -24.746389   0.899377  2.64e-16    32.000      0.27      331.00       *       *  
J1750-28        267.516667    -28.750000   1.300513  5.78e-15    16.800      0.09      388.00       *       *  
J1750-3157      267.697161    -31.962261   0.910363  1.97e-16    10.000      1.20      206.34   -1.20       *  
J1750-3503      267.685421    -35.052472   0.684014  3.81e-17    67.000      0.79      189.35       *    2.88  
J1751-2516      267.969292    -25.278611   0.394836  2.64e-15    27.300      0.22      556.00       *       *  
J1751-3323      267.886354    -33.394333   0.548227  8.83e-15     8.400      1.30      296.70   -0.32       *  
J1751-4657      267.925971    -46.956889   0.742352  1.29e-15    17.000     10.00       20.40       *    1.55  
J1752-2410      268.244758    -24.173889   0.191037  6.18e-16     7.100      0.47      508.30       *       *  
J1752-2806      268.244540    -28.110361   0.562558  8.13e-15     9.100     18.00       50.37   -2.70    3.28  
J1752-2821      268.102292    -28.352778   0.640229  3.47e-15    11.500      0.32      516.30       *       *  
J1753-1914      268.396546    -19.249444   0.062955  2.02e-18    11.000      0.13      105.30       *       *  
J1753-2240      268.416029    -22.678333   0.095138  9.70e-19     3.000      0.15      158.60       *       *  
J1753-2501      268.377579    -25.006998   0.528336  1.41e-14    57.000      2.30      672.00   -1.00       *  
J1754-3443      268.655717    -34.731639   0.361691  5.71e-16    12.000      0.49      187.70       *       *  
J1754-3510      268.727567    -35.178611   0.392704  7.82e-16     4.100      0.47       82.30       *       *  
J1754+5201      268.595536     52.020071   2.391397  1.56e-15    11.400      1.60       35.01   -1.10    0.89  
J1755-1650      268.798533    -16.844722   0.733744  6.86e-16    12.000      0.13      159.90       *       *  
J1755-2025      268.899171    -20.416667   0.322231  4.42e-15     6.000      0.18      364.30       *       *  
J1755-2521      268.998792    -25.357500   1.175968  9.02e-14    13.400      0.70      252.00       *       *  
J1755-25211     268.830458    -25.352500   1.004513  3.12e-14    20.000      0.17      835.00       *       *  
J1755-2534      268.957583    -25.577500   0.233541  1.12e-14    15.000      0.17      590.00       *       *  
J1755-26        268.817875    -26.000000   0.430872  1.23e-14    16.300      0.14      405.00       *       *  
J1755-2725      268.924500    -27.429167   0.261955  1.37e-17    23.800      0.50      115.00       *       *  
J1755-3716      268.897693    -37.269661   0.012786  3.11e-20     3.900      0.53      167.60       *       *  
J1756-2225      269.106500    -22.430000   0.404980  5.27e-14    19.000      0.25      326.00       *       *  
J1756-2251      269.194308    -22.866486   0.028462  1.02e-18     0.780      0.60      121.20       *       *  
J1756-2435      269.241306    -24.592864   0.670480  2.85e-16    25.000      2.00      367.10   -1.00    1.15  
J1756-2619      269.330792    -26.318889   0.724514  1.24e-15    18.000      0.10      534.00       *       *  
J1757-2223      269.461550    -22.396944   0.185310  7.82e-16     2.300      1.10      239.30       *       *  
J1757-2421      269.372234    -24.368735   0.234101  1.29e-14    15.000      3.90      179.45   -1.10    1.30  
J1757-27        269.478313    -27.750000   0.017687  2.10e-19     0.490      0.07      334.00       *       *  
J1758-1931      269.523333    -19.528056   0.692552  1.69e-14    21.000      0.38      207.00       *       *  
J1758-2206      269.685208    -22.112500   0.430278  9.56e-16    16.600      0.41      678.00       *       *  
J1758-2540      269.633083    -25.680278   2.107263  1.55e-15   120.000      0.65      218.20       *       *  
J1758-2630      269.642792    -26.502778   1.202893  5.17e-15    15.600      0.41      328.00       *       *  
J1758-2846      269.564208    -28.767222   0.766706  9.41e-17     4.400      0.20       66.60       *       *  
J1759-1736      269.867333    -17.602778   0.798452  2.55e-16    19.000      0.12      206.00       *       *  
J1759-1903      269.924000    -19.055278   0.731505  3.07e-15    34.000      0.16      467.00       *       *  
J1759-1940      269.987667    -19.674722   0.254720  9.34e-17    19.600      0.90      302.70       *       *  
J1759-1956      269.897583    -19.935556   2.843389  1.86e-14    37.900      0.41      236.40       *       *  
J1759-2205      269.850654    -22.092509   0.460974  1.09e-14     3.900      1.30      177.16   -1.60    2.18  
J1759-2302      269.955125    -23.035556   0.810718  1.07e-14    61.500      1.30      889.00       *       *  
J1759-2307      269.878938    -23.121389   0.558889  3.76e-15    22.400      0.70      812.60       *       *  
J1759-2549      269.896333    -25.818611   0.956549  9.96e-14    15.600      0.60      431.00       *       *  
J1759-2922      269.951025    -29.368674   0.574400  4.63e-15    10.000      0.56       79.42       *    2.51  
J1759-3107      269.841900    -31.122639   1.078953  3.77e-15    16.000      0.91      128.60       *       *  
J1800-2114      270.051250    -21.238611   1.799272  5.50e-16    90.000      0.30      641.00       *       *  
J1801-0357      270.344418     -3.965285   0.921491  3.31e-15    11.400      0.70      120.37   -2.60    2.55  
J1801-1417      270.462806    -14.292924   0.003625  5.30e-21     0.420      0.17       57.26       *       *  
J1801-1855      270.342917    -18.930278   2.550498  1.82e-16    41.900      0.47      484.00       *       *  
J1801-1909      270.444542    -19.160000   1.108725  7.03e-16    40.000      0.50      264.00       *       *  
J1801-2115      270.385375    -21.255000   0.438113  1.55e-17    47.000      0.19      778.80       *       *  
J1801-2154      270.284708    -21.908889   0.375297  1.60e-14     9.600      0.18      387.90       *       *  
J1801-2304      270.332621    -23.078944   0.415827  1.13e-13    88.000      2.20     1073.90       *       *  
J1801-2451      270.250067    -24.857639   0.124924  1.28e-13     9.600      0.85      289.00       *    1.77  
J1801-2920      270.445150    -29.344048   1.081908  3.29e-15    52.000      1.80      125.61       *       *  
J1801-3458      270.469417    -34.976944   1.385604  3.97e-16    48.000      0.11      146.00       *       *  
J1802-1745      270.561875    -17.754722   0.514671  5.64e-16     8.800      0.21      264.20       *       *  
J1802-2124      270.522232    -21.401014   0.012648  7.26e-20     0.370      0.77      149.63       *       *  
J1802-2426      270.512917    -24.445278   0.569007  8.56e-15    22.200      0.60      711.00       *       *  
J1802-3346      270.730000    -33.779167   2.461052  1.32e-15   120.000      0.20      217.00       *       *  
J1803-1616      270.894500    -16.275000   0.536596  1.77e-15    19.000      0.16      388.10       *       *  
J1803-1857      270.996083    -18.955278   2.864338  1.52e-14    25.600      0.40      392.00       *       *  
J1803-1920      270.872667    -19.344722   0.443649  3.30e-16    12.000      0.27      436.10       *       *  
J1803-2137      270.964210    -21.618709   0.133667  1.34e-13    14.000      7.60      233.99   -0.10    0.88  
J1803-2712      270.882053    -27.201774   0.334415  1.71e-17    18.000      1.00      165.50       *    0.98  
J1804-0735      271.207898     -7.590193   0.023101  4.67e-19     3.700      1.00      186.32   -1.40    0.90  
J1804-2228      271.117458    -22.471667   0.570511  1.43e-16    27.300      0.20      424.00       *       *  
J1804-2717      271.088055    -27.292037   0.009343  4.09e-20     1.550      0.40       24.67   -2.90    2.89  
J1805-1504      271.275417    -15.076667   1.181269  2.73e-16   235.000      2.20      225.00       *       *  
J1805-2032      271.404542    -20.547500   0.405769  8.39e-15    26.300      0.70      932.30       *       *  
J1805-2037      271.367458    -20.621111   0.357807  1.76e-15    13.200      0.34      708.10       *       *  
J1805-2447      271.358042    -24.791667   0.661402  5.82e-18    11.000      0.27      269.00       *       *  
J1805-2948      271.427042    -29.800000   0.428341  4.74e-16    10.000      0.18      167.90       *       *  
J1806-1154      271.528297    -11.907985   0.522618  1.41e-15    32.000      2.60      122.41       *    0.34  
J1806-1618      271.607417    -16.310556   0.668309  8.62e-16    34.000      0.22      319.00       *       *  
J1806-1920      271.527500    -19.339722   0.879791  1.70e-17   400.000      1.90      683.00       *       *  
J1806-2125      271.581625    -21.427778   0.481789  1.21e-13    26.400      1.10      750.40       *       *  
J1807-0847      271.908448     -8.795353   0.163727  2.88e-17     8.900     15.00      112.38   -0.70    1.17  
J1807-2715      271.785396    -27.250823   0.827776  1.22e-14    14.000      0.91      312.98   -3.00    2.64  
J1808-0813      272.039302     -8.217166   0.876044  1.24e-15    24.000      1.80      151.27       *    2.19  
J1808-1020      272.190142    -10.346750   0.596993  7.72e-16     7.800      0.23      225.30       *       *  
J1808-1517      272.162875    -15.294444   0.544549  2.67e-15    21.800      0.35      205.00       *       *  
J1808-1726      272.176250    -17.440833   0.241035  1.16e-17    66.000      0.39      536.00       *       *  
J1808-2057      272.026652    -20.968757   0.918410  1.71e-14    76.000      2.60      606.80       *       *  
J1809-0743      272.399667     -7.717056   0.313886  1.52e-16    12.000      0.29      240.70       *       *  
J1809-1429      272.439625    -14.490278   0.895285  5.24e-15    11.000      0.60      411.30       *       *  
J1809-1850      272.405042    -18.848611   1.124481  1.06e-14    55.000      0.20      598.00       *       *  
J1809-1917      272.429779    -19.293917   0.082747  2.55e-14    18.000      2.50      197.10       *       *  
J1809-1943      272.462862    -19.731092   5.540743  2.83e-12   150.000      0.68      178.00       *       *  
J1809-2004      272.316125    -20.070000   0.434811  7.28e-15    46.300      0.90      867.10       *       *  
J1809-2109      272.309706    -21.150799   0.702414  3.82e-15    13.000      0.84      381.91   -2.10       *  
J1810-1441      272.746508    -14.692667   0.217214  2.39e-17    14.000      0.21      304.90       *       *  
J1810-1820      272.731333    -18.344167   0.153716  5.22e-17    13.600      0.70      452.20       *       *  
J1810-2005      272.745800    -20.085631   0.032822  1.47e-19     7.200      1.33      241.00   -0.67       *  
J1811-1717      272.860542    -17.296389   0.391385  1.20e-16    38.800      0.20      545.50       *       *  
J1811-1736      272.979308    -17.610472   0.104182  9.01e-19    23.400      1.30      476.00       *       *  
J1811-1835      272.873833    -18.595556   0.557464  6.31e-15    16.700      0.42      761.00       *       *  
J1811-2405      272.832721    -24.088435   0.002661  1.34e-20     0.110      0.37       60.60       *       *  
J1811-2439      272.981375    -24.664722   0.415813  2.97e-16    17.000      0.26      172.00       *       *  
J1811-4930      272.863292    -49.505778   1.432704  2.25e-15    11.000      0.46       44.00       *       *  
J1812+0226      273.221616      2.449201   0.793903  3.60e-15    13.200      0.30      104.14   -2.10    2.03  
J1812-1718      273.030036    -17.308187   1.205374  1.91e-14    19.000      1.00      255.10       *       *  
J1812-1733      273.066221    -17.560410   0.538341  9.82e-16    63.000      3.30      518.00       *       *  
J1812-1910      273.145375    -19.177500   0.430991  3.77e-14    28.000      0.22      892.00       *       *  
J1812-2102      273.087208    -21.043333   1.223352  2.39e-14    39.400      1.40      547.20   -2.00       *  
J1813-2113      273.416125    -21.216778   0.426466  2.08e-15    13.100      0.60      462.30       *       *  
J1813-2242      273.371500    -22.701667   0.328514  4.78e-17    21.000      0.21      333.00       *       *  
J1813-2621      273.419132    -26.365849   0.004430  1.25e-20     0.660      0.65      112.52       *       *  
J1813+4013      273.305338     40.227509   0.931089  2.55e-15    12.200      1.10       41.56   -1.20    1.58  
J1814-0618      273.671917     -6.300472   1.377868  2.92e-16    41.000      0.58      168.00       *       *  
J1814-1649      273.655625    -16.824444   0.957464  6.33e-15    28.000      1.10      782.00       *       *  
J1814-1744      273.679583    -17.746667   3.975905  7.45e-13    92.000      0.70      792.00       *       *  
J1815-1738      273.811133    -17.634167   0.198436  7.79e-14    29.000      0.25      728.00       *       *  
J1815-1910      273.762833    -19.166778   1.249924  3.63e-14    25.400      0.32      547.80       *       *  
J1816-0755      274.102262     -7.922917   0.217643  6.48e-15     6.200      0.17      116.80       *       *  
J1816-1446      274.121625    -14.775000   0.594500  1.33e-15    25.000      0.23      629.00       *       *  
J1816-1729      274.077759    -17.484085   0.782313  7.26e-15    17.000      1.20      525.50   -1.00       *  
J1816-2650      274.147510    -26.831526   0.592885  6.64e-17    40.000      1.10      128.12   -1.40    2.23  
J1817-1511      274.400833    -15.194167   0.224604  1.43e-15    21.000      0.43      970.00       *       *  
J1817-3618      274.274071    -36.301111   0.387017  2.05e-15     9.000      2.00       94.30       *    1.91  
J1818-1116      274.610208    -11.274722   0.544800  3.82e-15    25.000      0.50      422.00       *       *  
J1818-1422      274.599025    -14.376864   0.291489  2.04e-15    19.000      7.10      622.00   -1.75       *  
J1818-1448      274.616292    -14.810556   0.281371  6.15e-15    45.000      0.19      644.00       *       *  
J1818-1519      274.560833    -15.328611   0.939690  4.11e-15   130.400      2.10      845.00       *       *  
J1818-1541      274.656333    -15.695833   0.551134  9.68e-15    27.200      1.00      690.00       *       *  
J1818-1556      274.716458    -15.934444   0.952709  7.06e-16    26.000      0.49      230.00       *       *  
J1819-0925      274.960592     -9.430528   0.852047  3.13e-15    20.000      0.72      378.00       *       *  
J1819-1008      274.916608    -10.141111   0.301490  1.32e-15     9.900      0.35      404.00       *       *  
J1819-1114      274.869917    -11.245278   0.294163  5.66e-16    94.100      1.07      310.00       *       *  
J1819-1131      274.992292    -11.524722   1.388137  7.61e-16    64.000      0.15      578.00       *       *  
J1819-1318      274.931917    -13.311667   1.515696  5.97e-16    23.000      0.16       35.10       *       *  
J1819-1408      274.986667    -14.133778   1.788490  2.59e-15   116.800      0.50     1075.00       *       *  
J1819-1510      274.973712    -15.172389   0.226539  7.85e-18     6.900      0.60      421.70       *       *  
J1819-1717      274.930833    -17.287778   0.393522  3.45e-15    31.500      0.26      405.00       *       *  
J1820-0427      275.219200     -4.460590   0.598076  6.33e-15    11.000      6.10       84.44   -2.40    2.59  
J1820-0509      275.094700     -5.160694   0.337321  9.32e-16     9.000      0.25      104.00       *       *  
J1820-1346      275.082331    -13.770910   0.921460  4.50e-15    33.000      2.00      776.70   -1.60       *  
J1820-1529      275.170083    -15.497222   0.333243  3.79e-14    28.000      0.61      772.00       *       *  
J1820-1818      275.162865    -18.300905   0.309905  9.36e-17    16.000      1.10      436.00       *       *  
J1821-0256      275.292958     -2.944056   0.414111  3.72e-17    10.000      0.19       84.00       *       *  
J1821-1419      275.392917    -14.323889   1.656010  8.95e-13    99.000      0.20     1123.00       *       *  
J1821-1432      275.415737    -14.548111   1.915131  5.37e-15    37.000      0.22      570.00       *       *  
J1822-0848      275.716083     -8.816389   2.504518  4.03e-16    31.000      0.04      186.30       *       *  
J1822-0907      275.665833     -9.126667   0.974700  3.55e-16    28.000      0.12      467.00       *       *  
J1822-1252      275.673750    -12.880278   2.071040  8.48e-14   105.000      0.25      925.00       *       *  
J1822-1400      275.725178    -14.000667   0.214771  9.07e-16     9.100      0.80      651.10   -0.80       *  
J1822-1617      275.652500    -16.293056   0.831156  1.89e-15   115.000      0.20      647.00       *       *  
J1822-2256      275.745642    -22.941836   1.874269  1.35e-15    46.000      2.40      121.20   -1.70    1.87  
J1822-4209      275.547317    -42.153050   0.456512  4.59e-16    17.000      1.50       72.51       *    1.23  
J1823-0154      275.967275     -1.901270   0.759777  1.13e-15     8.100      0.78      135.87       *    2.25  
J1823+0550      275.879055      5.840086   0.752907  2.27e-16    10.200      1.70       66.78   -1.70    1.88  
J1823-1115      275.917945    -11.253135   0.279829  1.38e-15    26.000      3.20      428.59   -1.30    0.99  
J1823-1126      275.832750    -11.434444   1.846534  3.65e-14    23.000      0.51      607.00       *       *  
J1823-1347      275.851042    -13.798333   0.617107  9.60e-15    34.600      0.41     1044.00       *       *  
J1823-1526      275.839250    -15.439444   1.625405  4.52e-15    41.000      0.47      611.00       *       *  
J1823-1807      275.790333    -18.125833   1.636792  2.79e-16    34.600      0.39      330.00       *       *  
J1823-3021B     275.923106    -30.361372   0.378596  2.99e-17     6.000      0.07       87.01   -2.00    2.75  
J1823-3106      275.944952    -31.113820   0.284054  2.93e-15     6.300      2.50       50.24   -2.10    2.13  
J1824-0127      276.222625     -1.464278   2.499468  3.91e-15    20.000      0.59       58.00       *       *  
J1824-1118      276.123079    -11.311837   0.435759  3.55e-15    23.000      1.30      603.00   -1.80       *  
J1824-1159      276.233963    -11.998167   0.362492  5.38e-15    10.800      0.70      463.40       *       *  
J1824-1350      276.209088    -13.839167   1.396599  6.07e-16    19.400      0.08      551.00       *       *  
J1824-1423      276.239113    -14.384806   0.359394  3.92e-16     9.900      0.80      428.30       *       *  
J1824-1500      276.058750    -15.009167   0.412230  7.58e-16    18.000      0.16      571.00       *       *  
J1824-1945      276.001898    -19.764366   0.189335  5.23e-15     2.900      4.90      224.65   -2.00    2.13  
J1824-2233      276.043000    -22.553056   1.161743  3.01e-16    13.000      0.22      156.50       *       *  
J1824-2328      276.119333    -23.471389   1.505875  1.74e-15    18.000      0.32      185.00       *       *  
J1824-2452A     276.133366    -24.869676   0.003054  1.62e-18     0.972      2.00      119.89       *    2.39  
J1825+0004      276.313852      0.072139   0.778949  8.76e-16    10.300      0.40       56.62   -2.30    2.39  
J1825-0319      276.483138     -3.332658   0.004554  6.80e-21     0.149      0.20      119.50       *       *  
J1825-0935      276.377621     -9.589528   0.769006  5.25e-14    12.000     12.00       19.38   -1.10    0.88  
J1825-1108      276.326250    -11.148333   1.925872  1.90e-15    42.100      0.13      121.00       *       *  
J1825-1446      276.262197    -14.781279   0.279187  2.27e-14    12.000      2.60      357.00   -0.48       *  
J1826-1131      276.522803    -11.528785   2.093136  4.91e-15   160.000      0.71      320.58   -1.40    1.56  
J1826-1334      276.554896    -13.579667   0.101487  7.53e-14     5.800      2.10      231.00       *       *  
J1826-1526      276.552500    -15.434167   0.382073  1.08e-15    13.400      0.46      530.00       *       *  
J1827-0750      276.761396     -7.838667   0.270502  1.54e-15    10.000      1.40      381.00       *       *  
J1827-0934      276.941183     -9.571222   0.512548  7.23e-15    19.500      0.29      259.20       *       *  
J1827-0958      276.772831     -9.978641   0.245757  1.00e-15    22.000      1.80      430.00       *       *  
J1828-0611      277.086313     -6.197639   0.269415  1.46e-15    10.000      1.20      363.20       *       *  
J1828-1007      277.126483    -10.119472   0.153197  6.13e-16     8.700      0.21      302.60       *       *  
J1828-1057      277.138375    -10.957222   0.246328  2.07e-14    15.000      0.23      245.00       *       *  
J1828-1101      277.078538    -11.030806   0.072052  1.48e-14     9.900      2.90      607.40       *       *  
J1828-1336      277.178542    -13.612500   0.860332  9.95e-16    34.600      0.26      494.70       *       *  
J1828-2119      277.089833    -21.332222   0.514523  1.27e-15    28.000      0.38      268.00       *       *  
J1829-0734      277.272375     -7.572778   0.318401  4.79e-15     7.100      0.45      316.80       *       *  
J1829-1751      277.429738    -17.851083   0.307133  5.55e-15    15.000      7.70      217.11   -1.60    1.85  
J1830-0052      277.627917     -0.881667   0.345698  2.37e-16     9.300      0.04      220.40       *       *  
J1830-1059      277.698196    -10.991091   0.405043  6.00e-14     3.200      1.40      161.50   -0.50    0.32  
J1830-1135      277.507167    -11.592222   6.221553  4.77e-14    62.200      1.10      257.00       *       *  
J1830-1313      277.674917    -13.221167   0.747188  1.71e-15    38.000      0.26      537.00       *       *  
J1830-1414      277.501458    -14.243611   0.771493  7.62e-17    11.000      0.10      393.60       *       *  
J1831-0823      277.901392     -8.389972   0.612133  3.09e-16    14.000      0.97      245.90       *       *  
J1831-0952      277.892933     -9.867139   0.067267  8.32e-15     8.000      0.33      247.00       *       *  
J1831-1223      277.803458    -12.391944   2.857941  5.47e-15    98.000      1.20      342.00       *       *  
J1831-1329      277.983167    -13.498889   2.165679  2.99e-15    47.100      0.50      338.00       *       *  
J1831-1423      277.871250    -14.396111   0.507945  1.09e-15    23.000      0.19      352.00       *       *  
J1832+0029      278.211250      0.490833   0.533917  1.51e-15     7.100      0.14       28.30       *       *  
J1832-0644      278.177792     -6.733833   0.744295  3.71e-14    27.300      0.70      578.00       *       *  
J1832-0827      278.154250     -8.451011   0.647293  6.39e-14     7.100      2.10      300.87   -0.80    1.20  
J1832-0836      278.114973     -8.615272   0.002719  8.62e-21     0.058      1.10       28.18       *       *  
J1832-1021      278.170278    -10.359104   0.330354  4.20e-15     8.400      1.30      475.70   -1.40    0.77  
J1833-0209      278.272546     -2.154556   0.291931  2.75e-15    17.400      0.06      325.40       *       *  
J1833-0338      278.424644     -3.651203   0.686704  4.16e-14     7.500      2.80      234.54   -2.70    2.76  
J1833-0556      278.412000     -5.934722   1.521545  1.28e-15    69.000      0.20      461.00       *       *  
J1833-0559      278.281667     -5.990278   0.483459  1.23e-14    41.400      0.60      353.00       *       *  
J1833-0827      278.417917     -8.458679   0.085284  9.17e-15     4.900      3.60      411.00   -0.40       *  
J1833-1034      278.389875    -10.568750   0.061884  2.02e-13     2.500      0.07      169.50       *       *  
J1833-1055      278.493333    -10.925278   0.633640  5.27e-16    24.200      0.50      543.00       *       *  
J1834-0010      278.571900     -0.181467   0.520954  1.05e-17    30.200      0.29       88.65       *    2.29  
J1834-0426      278.606678     -4.437733   0.290108  7.19e-17    84.000      5.00       79.31   -1.30    2.18  
J1834-0602      278.658208     -6.043056   0.487914  1.83e-15    16.800      0.80      445.00       *       *  
J1834-0633      278.621875     -6.550306   0.317315  6.04e-16   101.600      0.28      707.00       *       *  
J1834-0731      278.566667     -7.518611   0.512980  5.82e-14    30.000      1.00      295.00   -1.41       *  
J1834-0742      278.630500     -7.705722   0.788354  3.25e-14    18.000      0.35      552.00       *       *  
J1834-1202      278.596333    -12.040667   0.610259  6.74e-18    63.000      0.70      342.40       *       *  
J1834-1710      278.722504    -17.180556   0.358306  4.69e-17    14.000      1.00      123.80       *       *  
J1834-1855      278.691417    -18.933056   1.465656  1.93e-15    46.000      0.48      185.20       *       *  
J1835-0114      278.841325     -1.242669   0.005116  7.00e-21     0.200      0.10       98.00       *       *  
J1835-0349      278.803942     -3.819417   0.841865  3.06e-15    15.000      0.16      269.60       *       *  
J1835-0522      278.783833     -5.368889   1.087749  4.73e-16    23.000      0.23      456.00       *       *  
J1835-0643      278.773174     -6.718433   0.305830  4.05e-14    32.000      1.30      472.90   -0.40       *  
J1835-0924      278.908417     -9.407500   0.859192  2.14e-14    41.600      0.50      471.00       *       *  
J1835-0944      278.944417     -9.741389   0.145347  4.39e-15     7.300      0.41      277.20       *       *  
J1835-0946      278.936917     -9.777222   0.379536  4.32e-17     4.000      0.18      193.30       *       *  
J1835-1020      278.989796    -10.334667   0.302448  5.92e-15     5.700      1.90      113.70   -0.80       *  
J1835-1106      278.826196    -11.104194   0.165907  2.06e-14     4.700      2.20      132.68       *    2.09  
J1835-1548      278.959708    -15.810556   0.670486  1.74e-15    17.000      0.06      327.00       *       *  
J1836-0436      279.215793     -4.610466   0.354237  1.66e-15     9.100      1.80      231.50   -1.90       *  
J1836-0517      279.105000     -5.293056   0.457245  1.30e-15    13.000      0.15      564.00       *       *  
J1836-1008      279.224691    -10.135653   0.562711  1.18e-14     8.700      3.70      316.98   -2.10    2.14  
J1836-1324      279.217863    -13.409333   0.178756  1.04e-15     2.400      0.10      157.33       *       *  
J1837-0045      279.383975     -0.752956   0.617037  1.68e-15     9.600      0.61       86.98       *    2.23  
J1837+0053      279.368542      0.886944   0.473513  3.77e-17    53.000      0.34      124.00       *       *  
J1837-0559      279.348596     -5.991194   0.201063  3.30e-15    10.700      0.50      317.80       *       *  
J1837-0604      279.431458     -6.080278   0.096294  4.52e-14    13.000      0.70      462.00       *       *  
J1837-0653      279.311043     -6.883921   1.905809  7.72e-16   105.000      2.50      316.10   -1.20       *  
J1837-1243      279.289208    -12.732222   1.876019  3.65e-14    24.400      0.17      300.00       *       *  
J1837-1837      279.476042    -18.618889   0.618358  5.50e-15     9.000      0.36      100.74       *       *  
J1838-0107      279.664263     -1.130178   0.444426  5.46e-18    34.400      0.05      268.90       *       *  
J1838-0453      279.546625     -4.889722   0.380831  1.16e-13    12.700      0.33      621.00       *       *  
J1838-0549      279.658708     -5.820000   0.235303  3.34e-14     7.000      0.29      274.00       *       *  
J1838-0624      279.715750     -6.415000   0.927178  7.74e-17    36.000      0.16      424.00       *       *  
J1838-1046      279.610333    -10.782500   1.218354  3.08e-15    16.600      0.50      208.00       *       *  
J1839-0223      279.991800     -2.385972   1.266790  4.76e-15    45.300      0.11      330.00       *       *  
J1839-0321      279.906313     -3.352917   0.238778  1.25e-14     5.400      0.27      449.10       *       *  
J1839-0402      279.962750     -4.040250   0.520940  7.69e-15     7.000      0.21      242.00       *       *  
J1839-0436      279.750267     -4.615972   0.149461  8.10e-16     6.400      0.23      292.70       *       *  
J1839-0459      279.927579     -4.999667   0.585319  3.31e-15    11.700      0.30      243.00       *       *  
J1839-0627      279.835250     -6.459444   0.484914  1.32e-16    23.200      0.29       88.50       *       *  
J1839-0643      279.790846     -6.729222   0.449548  3.64e-15    19.100      1.40      497.90       *       *  
J1839-0905      279.972742     -9.087444   0.418969  2.60e-14    17.000      0.16      348.00       *       *  
J1839-1238      279.932117    -12.644639   1.911428  4.95e-15    26.000      0.37      169.80       *       *  
J1840+0214      280.142029      2.248528   0.797478  8.29e-15    10.000      0.07      182.40       *       *  
J1840-0559      280.096583     -5.987833   0.859368  9.60e-15    16.000      0.31      321.70       *       *  
J1840-0626      280.067958     -6.437611   1.893353  2.30e-14    37.000      0.16      748.00       *       *  
J1840-0753      280.198333     -7.892222   0.437869  1.00e-16   140.100      0.37      691.00       *       *  
J1840-0809      280.139017     -8.150917   0.955672  2.35e-15    10.000      2.30      349.80       *       *  
J1840-0815      280.057396     -8.252944   1.096440  2.42e-15    22.000      1.40      233.20       *       *  
J1840-0840      280.216250     -8.674722   5.309377  2.37e-14   180.000      1.00      272.00       *       *  
J1840-1122      280.100275    -11.369639   0.940962  6.41e-15    11.000      0.13      311.00       *       *  
J1840-1207      280.224092    -12.125722   0.754470  3.20e-15    15.000      0.22      302.30       *       *  
J1840+5640      280.185867     56.682075   1.652862  1.49e-15    27.100      4.00       26.77   -1.40    2.13  
J1841-0157      280.484196     -1.965167   0.663321  1.81e-14    21.000      0.81      475.00       *       *  
J1841-0310      280.357875     -3.172500   1.657656  3.35e-16    59.000      0.15      216.00       *       *  
J1841-0345      280.411167     -3.811833   0.204068  5.79e-14     9.500      1.40      194.32   -0.85       *  
J1841-0425      280.273596     -4.422083   0.186149  6.39e-15     5.300      2.60      325.49   -0.40    0.00  
J1841-0524      280.455500     -5.408194   0.445749  2.34e-13    13.000      0.20      289.00       *       *  
J1841+0912      280.483166      9.202043   0.381319  1.09e-15     7.900      1.70       49.16   -2.00    1.97  
J1841-1404      280.392917    -14.071944   1.334557  6.41e-16    18.000      0.18      267.00       *       *  
J1842-0153      280.741125     -1.890750   1.054228  6.72e-15    21.400      0.60      434.00       *       *  
J1842+0257      280.628875      2.966333   3.088256  2.96e-14    52.000      0.26      148.10       *       *  
J1842-0309      280.579250     -3.162778   0.404920  4.52e-15    43.000      0.25      955.00       *       *  
J1842+0358      280.570925      3.976472   0.233326  8.11e-16     3.900      0.09      109.90       *       *  
J1842-0359      280.610324     -3.999954   1.839944  5.09e-16   285.000      4.40      195.98   -0.80    1.15  
J1842-0415      280.547037     -4.260611   0.526682  2.19e-14    11.000      0.35      188.00       *       *  
J1842-0612      280.679375     -6.210000   0.564475  2.20e-17    53.000      0.54      485.00       *       *  
J1842+0638      280.541675      6.637500   0.313016  7.60e-17    13.000      0.21      212.20       *       *  
J1842-0800      280.728929     -8.014861   1.255469  1.94e-16    24.900      0.10      188.60       *       *  
J1842-0905      280.592242     -9.090167   0.344643  1.05e-14     7.700      0.81      343.30   -1.20       *  
J1843-0000      280.866508     -0.011361   0.880330  7.79e-15    26.000      2.90      101.50       *       *  
J1843-0050      280.903000     -0.836111   0.782598  2.49e-16    19.100      0.24      507.00       *       *  
J1843-0137      280.802625     -1.629528   0.669872  2.47e-15    17.000      0.26      486.00       *       *  
J1843-0211      280.876367     -2.184111   2.027524  1.44e-14    24.000      0.93      441.70       *       *  
J1843-0355      280.777792     -3.932222   0.132314  1.04e-15    16.700      0.80      797.60       *       *  
J1843-0408      280.931000     -4.134444   0.781934  2.39e-15    12.000      0.17      246.00       *       *  
